Country,Continent,Year,GDP per capita,Mortality,GDP
Kuwait,AS,2017,66010.13281,0.83,2.74E+11
Kuwait,AS,2018,65520.73828,0.81,2.77E+11
Kyrgyzstan,AS,1980,5848,9.95,21185714176
Kyrgyzstan,AS,1981,5789,9.6,21362532352
Kyrgyzstan,AS,1982,5726,9.21,21544910848
Kyrgyzstan,AS,1983,5992,8.81,23019999232
Kyrgyzstan,AS,1984,5952,8.39,23354345472
Kyrgyzstan,AS,1985,5616,7.96,22495180800
Kyrgyzstan,AS,1986,5413,7.55,22136344576
Kyrgyzstan,AS,1987,5241,7.17,21884309504
Kyrgyzstan,AS,1988,5679,6.86,24099774464
Kyrgyzstan,AS,1989,5719,6.63,24601434112
Kyrgyzstan,AS,1990,5742,6.5,25164234752
Kyrgyzstan,AS,1991,5161.904297,6.47,22948294656
Kyrgyzstan,AS,1992,4362.112793,6.5,19580876800
Kyrgyzstan,AS,1993,3764.942139,6.49,16865844224
Kyrgyzstan,AS,1994,2993.827881,6.41,13389775872
Kyrgyzstan,AS,1995,2776.030273,6.25,12537071616
Kyrgyzstan,AS,1996,2901.554199,6.01,13289590784
Kyrgyzstan,AS,1997,3114.675049,5.75,14463592448
Kyrgyzstan,AS,1998,3105.960938,5.47,14624162816
Kyrgyzstan,AS,1999,3144.461182,5.22,15009657856
Kyrgyzstan,AS,2000,3246.383057,4.97,15667579904
Kyrgyzstan,AS,2001,3357.99292,4.74,16336560128
Kyrgyzstan,AS,2002,3299.246094,4.51,16170502144
Kyrgyzstan,AS,2003,3464.820068,4.31,17135749120
Kyrgyzstan,AS,2004,3632.147217,4.11,18155683840
Kyrgyzstan,AS,2005,3554.185791,3.93,17942169600
Kyrgyzstan,AS,2006,3594.565186,3.75,18316494848
Kyrgyzstan,AS,2007,3831.494873,3.58,19684079616
Kyrgyzstan,AS,2008,4046.720703,3.38,20960393216
Kyrgyzstan,AS,2009,4075.833984,3.16,21348214784
Kyrgyzstan,AS,2010,3977.648926,2.95,21037254656
Kyrgyzstan,AS,2011,4142,2.77,22069688320
Kyrgyzstan,AS,2012,4104,2.61,22051598336
Kyrgyzstan,AS,2013,4509,2.47,24453877760
Kyrgyzstan,AS,2014,4644,2.35,25441021952
Kyrgyzstan,AS,2015,4754,2.23,26325837824
Kyrgyzstan,AS,2016,4879,2.12,27316666368
Kyrgyzstan,AS,2017,5055.915527,2.01,28611477504
Kyrgyzstan,AS,2018,5176.988281,1.92,29601148928
Laos,AS,1978,991,21.7,3218767872
Laos,AS,1979,966,21.09,3156888064
Laos,AS,1980,1054,20.52,3470821888
Laos,AS,1981,1199,19.95,4001062912
Laos,AS,1982,1256,19.4,4284216064
Laos,AS,1983,1283,18.87,4484085248
Laos,AS,1984,1344,18.35,4807488000
Laos,AS,1985,1382,17.84,5053974016
Laos,AS,1986,1409,17.34,5300658176
Laos,AS,1987,1350,16.83,5223150080
Laos,AS,1988,1286,16.33,5118280192
Laos,AS,1989,1428,15.81,5846232064
Laos,AS,1990,1481,15.3,6235010048
Laos,AS,1991,1512.479858,14.77,6550550528
Laos,AS,1992,1563.90564,14.26,6965636096
Laos,AS,1993,1622.554443,13.76,7432922112
Laos,AS,1994,1718.115845,13.28,8095761920
Laos,AS,1995,1801.543945,12.8,8730281984
Laos,AS,1996,1899.895874,12.34,9400684544
Laos,AS,1997,2002.235962,11.9,10121303040
Laos,AS,1998,2050.883789,11.47,10598967296
Laos,AS,1999,2167.779541,11.05,11458882560
Laos,AS,2000,2262.235596,10.64,12209285120
Laos,AS,2001,2365.103271,10.23,13005703168
Laos,AS,2002,2486.989258,9.82,13872425984
Laos,AS,2003,2625.348145,9.42,14843718656
Laos,AS,2004,2784.680176,9.01,16000772096
Laos,AS,2005,2948.699707,8.62,17208610816
Laos,AS,2006,2896.135498,8.23,17176979456
Laos,AS,2007,3389.364014,7.86,20454811648
Laos,AS,2008,3614.476807,7.49,22210959360
Laos,AS,2009,3843.82959,7.14,24050841600
Laos,AS,2010,4114.010254,6.8,26198018048
Laos,AS,2011,4401,6.48,28505276416
Laos,AS,2012,4670,6.18,30756620288
Laos,AS,2013,4961,5.89,33213894656
Laos,AS,2014,5251,5.62,35727802368
Laos,AS,2015,5559,5.36,38423805952
Laos,AS,2016,5859,5.13,41124319232
Laos,AS,2017,6166.276367,4.92,43945238528
Laos,AS,2018,6450.906738,4.73,46666960896
Latvia,EU,1980,13739,2.07,34684694528
Latvia,EU,1981,13970,2.06,35441553408
Latvia,EU,1982,14190,2.03,36216127488
Latvia,EU,1983,14376,1.97,36943818752
Latvia,EU,1984,14682,1.87,37996957696
Latvia,EU,1985,14273,1.75,37201219584
Latvia,EU,1986,14539,1.64,38189518848
Latvia,EU,1987,14360,1.55,38039138304
Latvia,EU,1988,14875,1.52,39628009472
Latvia,EU,1989,15661,1.58,41772724224
Latvia,EU,1990,15806,1.7,42100703232
Latvia,EU,1991,13774.93359,1.84,36517597184
Latvia,EU,1992,9411.195313,1.93,24608100352
Latvia,EU,1993,8439.330078,1.99,21636016128
Latvia,EU,1994,8704.266602,2,21944829952
Latvia,EU,1995,8709.070313,1.98,21646094336
Latvia,EU,1996,8947.268555,1.9,21989048320
Latvia,EU,1997,9773.499023,1.79,23781386240
Latvia,EU,1998,10429.7666,1.66,25140078592
Latvia,EU,1999,10707.70605,1.54,25600796672
Latvia,EU,2000,11309.74023,1.42,26780788736
Latvia,EU,2001,12103.82813,1.33,28293371904
Latvia,EU,2002,13015.47461,1.26,30072958976
Latvia,EU,2003,14142.12402,1.19,32361883648
Latvia,EU,2004,15371.18164,1.12,34792599552
Latvia,EU,2005,17069.65625,1.05,38221836288
Latvia,EU,2006,19128.68945,0.98,42441265152
Latvia,EU,2007,21042.36719,0.93,46307684352
Latvia,EU,2008,20342.19922,0.88,44298825728
Latvia,EU,2009,17582.11133,0.83,37661278208
Latvia,EU,2010,17140.22656,0.78,35958493184
Latvia,EU,2011,18428,0.73,37962579968
Latvia,EU,2012,19405,0.66,39482474496
Latvia,EU,2013,20129,0.6,40519245824
Latvia,EU,2014,20751,0.55,41379799040
Latvia,EU,2015,21488,0.5,42500100096
Latvia,EU,2016,22092,0.45,43297222656
Latvia,EU,2017,23132.79688,0.42,44937031680
Latvia,EU,2018,24312.67773,0.39,46862479360
Lebanon,AS,1960,5812,7.57,10381597696
Lebanon,AS,1961,6027,7.36,11063281664
Lebanon,AS,1962,6089,7.15,11489017856
Lebanon,AS,1963,5973,6.96,11588760576
Lebanon,AS,1964,6156,6.79,12288256000
Lebanon,AS,1965,6572,6.64,13524814848
Lebanon,AS,1966,6811,6.52,14450074624
Lebanon,AS,1967,6295,6.4,13766497280
Lebanon,AS,1968,6876,6.29,15496571904
Lebanon,AS,1969,6824,6.2,15835058176
Lebanon,AS,1970,7084,6.12,16881377280
Lebanon,AS,1971,7533,6.04,19054551040
Lebanon,AS,1972,8228,5.96,22054297600
Lebanon,AS,1973,8397,5.88,23728646144
Lebanon,AS,1974,8383,5.79,25050482688
Lebanon,AS,1975,5742,5.69,17794435072
Lebanon,AS,1976,2442,5.57,7618016768
Lebanon,AS,1977,4417,5.44,13767475200
Lebanon,AS,1978,4218,5.3,13120839680
Lebanon,AS,1979,4536,5.15,14065546240
Lebanon,AS,1980,4608,4.99,14227048448
Lebanon,AS,1981,4549,4.82,14025617408
Lebanon,AS,1982,2823,4.64,8719515648
Lebanon,AS,1983,3402,4.45,10518242304
Lebanon,AS,1984,4828,4.26,14929918976
Lebanon,AS,1985,5895,4.07,18218143744
Lebanon,AS,1986,5400,3.89,16681318400
Lebanon,AS,1987,6202,3.71,19174717440
Lebanon,AS,1988,4385,3.54,13586211840
Lebanon,AS,1989,2488,3.37,7735714304
Lebanon,AS,1990,3086,3.21,9719894016
Lebanon,AS,1991,4326.299316,3.06,14203284480
Lebanon,AS,1992,4618.005371,2.92,15962286080
Lebanon,AS,1993,5053.280273,2.79,18432083968
Lebanon,AS,1994,5585.666992,2.66,21360836608
Lebanon,AS,1995,6095.396973,2.54,24166459392
Lebanon,AS,1996,6567.400391,2.42,26645041152
Lebanon,AS,1997,6581.053223,2.31,27053602816
Lebanon,AS,1998,6994.156738,2.2,29027624960
Lebanon,AS,1999,7147.554688,2.09,30099941376
Lebanon,AS,2000,7405.707031,1.98,31977721856
Lebanon,AS,2001,7836.82666,1.86,35144531968
Lebanon,AS,2002,8248.100586,1.75,38760996864
Lebanon,AS,2003,8671.1875,1.63,42758062080
Lebanon,AS,2004,9491.610352,1.52,48734072832
Lebanon,AS,2005,9933.082031,1.41,52444897280
Lebanon,AS,2006,10236.86816,1.31,54750392320
Lebanon,AS,2007,11276.50684,1.22,60406931456
Lebanon,AS,2008,12479.10742,1.14,66812624896
Lebanon,AS,2009,14039.34668,1.08,75927797760
Lebanon,AS,2010,15622.36719,1.03,86947323904
Lebanon,AS,2011,16230,0.98,94869528576
Lebanon,AS,2012,16315,0.94,1.02E+11
Lebanon,AS,2013,15055,0.9,1E+11
Lebanon,AS,2014,13416,0.87,94385545216
Lebanon,AS,2015,12953,0.83,95081783296
Lebanon,AS,2016,12972,0.8,97868324864
Lebanon,AS,2017,12880.78125,0.77,98701180928
Lebanon,AS,2018,12558.9668,0.74,96800194560
Lesotho,AF,1960,813,18.69,698366976
Lesotho,AF,1961,813,18.62,711374976
Lesotho,AF,1962,918,18.64,819774016
Lesotho,AF,1963,995,18.72,907440000
Lesotho,AF,1964,1054,18.8,982328000
Lesotho,AF,1965,1054,18.85,1003408000
Lesotho,AF,1966,1025,18.83,998350016
Lesotho,AF,1967,1113,18.71,1108547968
Lesotho,AF,1968,1084,18.5,1104595968
Lesotho,AF,1969,1074,18.2,1120182016
Lesotho,AF,1970,1073,17.84,1144891008
Lesotho,AF,1971,952,17.44,1039584000
Lesotho,AF,1972,1108,17.04,1237635968
Lesotho,AF,1973,1364,16.6,1557688064
Lesotho,AF,1974,1414,16.1,1652966016
Lesotho,AF,1975,1270,15.55,1517650048
Lesotho,AF,1976,1447,14.94,1769681024
Lesotho,AF,1977,1658,14.31,2080790016
Lesotho,AF,1978,1934,13.65,2492925952
Lesotho,AF,1979,1678,12.98,2219994112
Lesotho,AF,1980,1589,12.33,2159450880
Lesotho,AF,1981,1564,11.7,2181779968
Lesotho,AF,1982,1576,11.11,2258407936
Lesotho,AF,1983,1561,10.56,2296230912
Lesotho,AF,1984,1589,10.07,2400978944
Lesotho,AF,1985,1600,9.66,2483200000
Lesotho,AF,1986,1645,9.3,2610615040
Lesotho,AF,1987,1621,9.01,2619535872
Lesotho,AF,1988,1736,8.78,2855719936
Lesotho,AF,1989,1804,8.61,3019896064
Lesotho,AF,1990,1882,8.52,3205046016
Lesotho,AF,1991,1853.542969,8.5,3210336512
Lesotho,AF,1992,1914.623779,8.58,3373567232
Lesotho,AF,1993,1903.676147,8.73,3409484032
Lesotho,AF,1994,1924.094727,8.95,3499928320
Lesotho,AF,1995,1888.698975,9.22,3490315776
Lesotho,AF,1996,1931.660767,9.48,3610274048
Lesotho,AF,1997,1940.310547,9.8,3655545088
Lesotho,AF,1998,1922.679443,10.1,3647322880
Lesotho,AF,1999,1923.903198,10.39,3670807296
Lesotho,AF,2000,1967.43335,10.68,3769602304
Lesotho,AF,2001,1997.357544,10.93,3838921216
Lesotho,AF,2002,1959.027954,11.06,3773087744
Lesotho,AF,2003,2003.089844,11.18,3857951232
Lesotho,AF,2004,2004.060181,11.27,3857815808
Lesotho,AF,2005,2013.807739,11.33,3870538496
Lesotho,AF,2006,2056.32959,11.39,3946096640
Lesotho,AF,2007,2106.840088,11.16,4038812416
Lesotho,AF,2008,2177.857422,11.06,4170596864
Lesotho,AF,2009,2199.39502,10.37,4214040576
Lesotho,AF,2010,2313.88208,9.79,4442653696
Lesotho,AF,2011,2346,9.61,4516049920
Lesotho,AF,2012,2456,9.56,4740080128
Lesotho,AF,2013,2559,9.48,4954224128
Lesotho,AF,2014,2644,9.42,5134647808
Lesotho,AF,2015,2710,9.41,5279079936
Lesotho,AF,2016,2767,9.06,5403951104
Lesotho,AF,2017,2720.653564,8.87,5327153664
Lesotho,AF,2018,2731.466064,8.66,5360395776
Liberia,AF,1960,3674,31.03,3876069888
Liberia,AF,1961,3663,31.05,3967028992
Liberia,AF,1962,3612,31.04,4020155904
Liberia,AF,1963,3598,30.91,4116111872
Liberia,AF,1964,3679,30.73,4326503936
Liberia,AF,1965,3639,30.47,4399550976
Liberia,AF,1966,4208,30.17,5234752000
Liberia,AF,1967,4065,29.79,5203200000
Liberia,AF,1968,4136,29.36,5451248128
Liberia,AF,1969,4309,28.88,5847312896
Liberia,AF,1970,4457,28.4,6226428928
Liberia,AF,1971,4544,27.92,6543360000
Liberia,AF,1972,4568,27.47,6778911744
Liberia,AF,1973,4603,27.04,7037986816
Liberia,AF,1974,4616,26.58,7279432192
Liberia,AF,1975,4326,26.12,6999468032
Liberia,AF,1976,4415,25.71,7333315072
Liberia,AF,1977,4339,25.34,7402334208
Liberia,AF,1978,4463,24.97,7828102144
Liberia,AF,1979,4546,24.61,8200984064
Liberia,AF,1980,4138,24.28,7688403968
Liberia,AF,1981,3862,23.99,7388005888
Liberia,AF,1982,3813,23.76,7519236096
Liberia,AF,1983,3572,23.64,7261876224
Liberia,AF,1984,3443,23.63,7216527872
Liberia,AF,1985,3269,23.82,7070846976
Liberia,AF,1986,3129,24.17,6987057152
Liberia,AF,1987,3084,24.67,7111704064
Liberia,AF,1988,3070,25.27,7312739840
Liberia,AF,1989,3054,25.82,7518947840
Liberia,AF,1990,1690,26.26,3680819968
Liberia,AF,1991,1568.404297,26.46,2990947072
Liberia,AF,1992,915.1206055,26.37,1838477312
Liberia,AF,1993,560.3330078,26.02,1167734016
Liberia,AF,1994,418.1216125,25.41,865093568
Liberia,AF,1995,377.5801086,24.59,783478720
Liberia,AF,1996,391.085907,23.62,833012992
Liberia,AF,1997,701.7854004,22.53,1626036736
Liberia,AF,1998,772.6765137,21.34,1996596096
Liberia,AF,1999,848.4212036,20.1,2325522432
Liberia,AF,2000,971.9329834,18.8,2767093248
Liberia,AF,2001,1097.249634,17.51,3200677120
Liberia,AF,2002,1342.758789,16.23,3998735616
Liberia,AF,2003,851.9110107,15.01,2541250560
Liberia,AF,2004,760.8757935,13.89,2286431744
Liberia,AF,2005,755.2235718,12.91,2369891584
Liberia,AF,2006,769.2930298,12.08,2547129088
Liberia,AF,2007,768.2069702,11.41,2664910080
Liberia,AF,2008,811.15802,10.86,2922602240
Liberia,AF,2009,838.4520264,10.42,3108979968
Liberia,AF,2010,854.2349854,10.08,3260614912
Liberia,AF,2011,820,9.8,3266880000
Liberia,AF,2012,853,9.57,3532272896
Liberia,AF,2013,900,9.38,3819599872
Liberia,AF,2014,884,9.43,3843632128
Liberia,AF,2015,865,9.1,3857900032
Liberia,AF,2016,829,8.93,3793504000
Liberia,AF,2017,828.6107178,8.79,3885372928
Liberia,AF,2018,818.4210815,8.64,3936415744
Libya,AF,1960,1323,27.84,1770103936
Libya,AF,1961,1400,26.03,1943923840
Libya,AF,1962,1788,24.32,2578051072
Libya,AF,1963,2322,22.74,3479765504
Libya,AF,1964,3156,21.21,4924499456
Libya,AF,1965,3889,19.75,6314841600
Libya,AF,1966,4417,18.38,7482066944
Libya,AF,1967,4733,17.06,8326407168
Libya,AF,1968,6071,15.83,11132550144
Libya,AF,1969,6539,14.67,12574326784
Libya,AF,1970,6591,13.59,13176476672
Libya,AF,1971,6008,12.58,12480905216
Libya,AF,1972,6237,11.69,13620840448
Libya,AF,1973,6005,10.86,13885775872
Libya,AF,1974,6923,10.12,16970868736
Libya,AF,1975,6872,9.46,17658333184
Libya,AF,1976,8142,8.87,21707874304
Libya,AF,1977,8682,8.34,23630520320
Libya,AF,1978,8730,7.87,24415600640
Libya,AF,1979,9086,7.44,26609033216
Libya,AF,1980,8741,7.05,26794354688
Libya,AF,1981,6760,6.69,21659518976
Libya,AF,1982,6661,6.35,22274877440
Libya,AF,1983,6237,6.03,21733019648
Libya,AF,1984,5695,5.73,20643919872
Libya,AF,1985,6092,5.44,22390671360
Libya,AF,1986,5370,5.16,19866519552
Libya,AF,1987,4465,4.89,16966307840
Libya,AF,1988,4670,4.64,18275176448
Libya,AF,1989,4873,4.4,19622825984
Libya,AF,1990,4921,4.17,20372078592
Libya,AF,1991,5977.336914,3.96,25389248512
Libya,AF,1992,6113.353516,3.77,26617796608
Libya,AF,1993,6190.681641,3.59,27601942528
Libya,AF,1994,6645.07666,3.45,30319529984
Libya,AF,1995,6898.952637,3.31,31943534592
Libya,AF,1996,7543.935547,3.19,35211735040
Libya,AF,1997,8422.214844,3.08,39983251456
Libya,AF,1998,8545.480469,2.98,41617596416
Libya,AF,1999,9064.067383,2.89,45257170944
Libya,AF,2000,9770.980469,2.81,49983479808
Libya,AF,2001,10354.48242,2.73,54225657856
Libya,AF,2002,10787.6748,2.64,57785786368
Libya,AF,2003,12870.57422,2.55,70475227136
Libya,AF,2004,14193.25879,2.44,79415615488
Libya,AF,2005,16538.55664,2.31,94523187200
Libya,AF,2006,18657.0625,2.17,1.09E+11
Libya,AF,2007,20731.71875,2.02,1.24E+11
Libya,AF,2008,25140.59961,1.88,1.54E+11
Libya,AF,2009,26403.78711,1.76,1.66E+11
Libya,AF,2010,29157.14258,1.66,1.88E+11
Libya,AF,2011,12893,1.75,79210020864
Libya,AF,2012,29766,1.51,1.74E+11
Libya,AF,2013,13326,1.44,80095117312
Libya,AF,2014,9736,1.38,59998892032
Libya,AF,2015,8514,1.33,53558087680
Libya,AF,2016,8096,1.28,51938050048
Libya,AF,2017,13008.44531,1.24,85185675264
Libya,AF,2018,15013.3125,1.19,1E+11
Lithuania,EU,1973,12103,2.14,39280902144
Lithuania,EU,1980,12734,2.04,43744968704
Lithuania,EU,1981,13190,1.97,45668278272
Lithuania,EU,1982,13654,1.92,47679414272
Lithuania,EU,1983,13718,1.88,48333725696
Lithuania,EU,1984,13796,1.82,49045524480
Lithuania,EU,1985,13287,1.74,47660892160
Lithuania,EU,1986,13667,1.63,49468977152
Lithuania,EU,1987,13831,1.51,50529333248
Lithuania,EU,1988,14851,1.44,54561832960
Lithuania,EU,1989,14693,1.43,54088605696
Lithuania,EU,1990,13809,1.5,51021991936
Lithuania,EU,1991,12999.30859,1.64,48112087040
Lithuania,EU,1992,10240.93945,1.79,37861879808
Lithuania,EU,1993,8621.09668,1.82,31722383360
Lithuania,EU,1994,7830.004883,1.69,28612204544
Lithuania,EU,1995,8299.469727,1.5,30095167488
Lithuania,EU,1996,8793.701172,1.34,31645790208
Lithuania,EU,1997,9592.639648,1.23,34267160576
Lithuania,EU,1998,10382.11719,1.16,36819656704
Lithuania,EU,1999,10336.39551,1.11,36398338048
Lithuania,EU,2000,10806.87402,1.07,37788340224
Lithuania,EU,2001,11606.72852,1.03,40252133376
Lithuania,EU,2002,12490.62109,0.99,42971131904
Lithuania,EU,2003,13917.50781,0.95,47492665344
Lithuania,EU,2004,14995.7666,0.93,50600710144
Lithuania,EU,2005,16417.94922,0.9,54504800256
Lithuania,EU,2006,17916.05859,0.86,58536325120
Lithuania,EU,2007,20138.47266,0.8,65020497920
Lithuania,EU,2008,20879.80273,0.73,66724208640
Lithuania,EU,2009,17983.34961,0.67,56833646592
Lithuania,EU,2010,18663.76172,0.61,57760002048
Lithuania,EU,2011,20243,0.56,61248360448
Lithuania,EU,2012,21303,0.52,63596855296
Lithuania,EU,2013,22274,0.5,65826070528
Lithuania,EU,2014,23252,0.5,68128043008
Lithuania,EU,2015,23889,0.49,69339054080
Lithuania,EU,2016,24743,0.47,70911025152
Lithuania,EU,2017,26157.20508,0.44,73923043328
Lithuania,EU,2018,27370.55469,0.4,76617523200
Luxembourg,EU,1960,15870,3.77,4982688256
Luxembourg,EU,1961,16349,3.57,5180099072
Luxembourg,EU,1962,16370,3.38,5250677248
Luxembourg,EU,1963,16766,3.2,5433860608
Luxembourg,EU,1964,17864,3.03,5854925824
Luxembourg,EU,1965,18002,2.88,5967663104
Luxembourg,EU,1966,18084,2.74,6038157312
Luxembourg,EU,1967,18066,2.61,6052326912
Luxembourg,EU,1968,18774,2.48,6305567232
Luxembourg,EU,1969,20516,2.36,6924149760
Luxembourg,EU,1970,20763,2.23,7042269696
Luxembourg,EU,1971,21117,2.11,7230460928
Luxembourg,EU,1972,22236,1.99,7706997760
Luxembourg,EU,1973,23820,1.88,8347719168
Luxembourg,EU,1974,24503,1.77,8699790336
Luxembourg,EU,1975,22643,1.67,8127705088
Luxembourg,EU,1976,23100,1.58,8333324800
Luxembourg,EU,1977,23417,1.51,8464074752
Luxembourg,EU,1978,24331,1.44,8810255360
Luxembourg,EU,1979,24836,1.39,9015468032
Luxembourg,EU,1980,24951,1.34,9092144128
Luxembourg,EU,1981,25136,1.29,9184694272
Luxembourg,EU,1982,25005,1.25,9144778752
Luxembourg,EU,1983,25738,1.2,9417148416
Luxembourg,EU,1984,27303,1.16,10000324608
Luxembourg,EU,1985,28032,1.11,10292481024
Luxembourg,EU,1986,30051,1.07,11089389568
Luxembourg,EU,1987,30533,1.02,11347894272
Luxembourg,EU,1988,33351,0.97,12527435776
Luxembourg,EU,1989,36442,0.92,13761264640
Luxembourg,EU,1990,36706,0.87,14057150464
Luxembourg,EU,1991,39198.30078,0.82,15214076928
Luxembourg,EU,1992,39231.59375,0.77,15430616064
Luxembourg,EU,1993,40179.49609,0.72,16017019904
Luxembourg,EU,1994,40990.71094,0.67,16564453376
Luxembourg,EU,1995,40838.56641,0.63,16736430080
Luxembourg,EU,1996,40687.90234,0.59,16903203840
Luxembourg,EU,1997,42311.34375,0.55,17799362560
Luxembourg,EU,1998,44142.55859,0.52,18802137088
Luxembourg,EU,1999,47061.10938,0.49,20317839360
Luxembourg,EU,2000,50063.82422,0.47,21906683904
Luxembourg,EU,2001,50527.66406,0.44,22374428672
Luxembourg,EU,2002,51709.73438,0.42,23139020800
Luxembourg,EU,2003,51717.03125,0.4,23425226752
Luxembourg,EU,2004,52624.16406,0.38,24177319936
Luxembourg,EU,2005,53262.09375,0.36,24847697920
Luxembourg,EU,2006,54920.80859,0.35,26033442816
Luxembourg,EU,2007,58369.70313,0.33,28098930688
Luxembourg,EU,2008,56383.19141,0.32,27632140288
Luxembourg,EU,2009,52731.39063,0.31,26325504000
Luxembourg,EU,2010,54086.33594,0.3,27499366400
Luxembourg,EU,2011,54031,0.3,28088633344
Luxembourg,EU,2012,52562,0.29,27989147648
Luxembourg,EU,2013,53411,0.29,29106192384
Luxembourg,EU,2014,55102,0.29,30743879680
Luxembourg,EU,2015,55972,0.29,31975024640
Luxembourg,EU,2016,57006,0.29,33357813760
Luxembourg,EU,2017,56779.55078,0.28,33958649856
Luxembourg,EU,2018,57427.5,0.28,35015057408
Madagascar,AF,1968,1871,14.58,12111318016
Madagascar,AF,1969,1900,14.77,12570159104
Madagascar,AF,1970,1954,14.96,13220068352
Madagascar,AF,1971,1986,15.17,13744101376
Madagascar,AF,1972,1916,15.39,13569936384
Madagascar,AF,1973,1824,15.63,13224829952
Madagascar,AF,1974,1816,15.89,13481208832
Madagascar,AF,1975,1795,16.15,13648802816
Madagascar,AF,1976,1694,16.39,13225735168
Madagascar,AF,1977,1691,16.61,13547776000
Madagascar,AF,1978,1604,16.82,13191752704
Madagascar,AF,1979,1714,17.03,14488666112
Madagascar,AF,1980,1680,17.26,14601291776
Madagascar,AF,1981,1492,17.5,13336635392
Madagascar,AF,1982,1423,17.72,13085727744
Madagascar,AF,1983,1395,17.87,13200908288
Madagascar,AF,1984,1305,17.91,12711398400
Madagascar,AF,1985,1296,17.82,12997106688
Madagascar,AF,1986,1267,17.59,13084804096
Madagascar,AF,1987,1258,17.23,13381197824
Madagascar,AF,1988,1240,16.78,13587105792
Madagascar,AF,1989,1251,16.27,14122743808
Madagascar,AF,1990,1262,15.73,14680679424
Madagascar,AF,1991,1160.670532,15.22,13914944512
Madagascar,AF,1992,1152.646118,14.73,14242879488
Madagascar,AF,1993,1154.189453,14.24,14700457984
Madagascar,AF,1994,1132.171753,13.78,14863616000
Madagascar,AF,1995,1129.848511,13.29,15289518080
Madagascar,AF,1996,1132.443726,12.78,15795872768
Madagascar,AF,1997,1152.154541,12.25,16564064256
Madagascar,AF,1998,1174.227173,11.71,17398032384
Madagascar,AF,1999,1206.893799,11.18,18421676032
Madagascar,AF,2000,1238.776367,10.65,19464169472
Madagascar,AF,2001,1290.106445,10.16,20859228160
Madagascar,AF,2002,1110.821655,9.7,18482849792
Madagascar,AF,2003,1198.443359,9.25,20521011200
Madagascar,AF,2004,1239.896973,8.84,21848336384
Madagascar,AF,2005,1276.486816,8.44,23144978432
Madagascar,AF,2006,1322.479492,8.07,24668766208
Madagascar,AF,2007,1384.185059,7.73,26556518400
Madagascar,AF,2008,1458.785278,7.41,28779950080
Madagascar,AF,2009,1367.686279,7.11,27740018688
Madagascar,AF,2010,1349.619751,6.85,28135004160
Madagascar,AF,2011,1347,6.6,28854022144
Madagascar,AF,2012,1351,6.37,29729054720
Madagascar,AF,2013,1345,6.17,30395787264
Madagascar,AF,2014,1354,5.98,31415408640
Madagascar,AF,2015,1360,5.79,32385245184
Madagascar,AF,2016,1381,5.6,33738278912
Madagascar,AF,2017,1399.57605,5.41,35065204736
Madagascar,AF,2018,1427.600342,5.23,36665933824
Malawi,AF,1965,633,35.3,2477622016
Malawi,AF,1966,679,35.12,2731617024
Malawi,AF,1967,725,34.94,3009891840
Malawi,AF,1968,697,34.75,2978077440
Malawi,AF,1969,722,34.47,3171730944
Malawi,AF,1970,713,34.13,3214248192
Malawi,AF,1971,794,33.64,3676480512
Malawi,AF,1972,851,32.99,4051326720
Malawi,AF,1973,896,32.22,4390892032
Malawi,AF,1974,928,31.35,4707625984
Malawi,AF,1975,934,30.43,4966366720
Malawi,AF,1976,942,29.49,5209986048
Malawi,AF,1977,961,28.52,5479841280
Malawi,AF,1978,1015,27.5,5968532992
Malawi,AF,1979,1030,26.45,6247623680
Malawi,AF,1980,1004,25.59,6283546112
Malawi,AF,1981,925,24.86,5974818304
Malawi,AF,1982,904,24.44,6028067328
Malawi,AF,1983,913,24.4,6284869120
Malawi,AF,1984,925,24.71,6571625472
Malawi,AF,1985,966,25.14,7081270784
Malawi,AF,1986,936,25.45,7121541120
Malawi,AF,1987,905,25.55,7284503552
Malawi,AF,1988,872,25.35,7481569792
Malawi,AF,1989,864,24.89,7846863360
Malawi,AF,1990,861,24.28,8210711040
Malawi,AF,1991,899.9750977,23.54,8886467584
Malawi,AF,1992,802.930481,22.78,8192293888
Malawi,AF,1993,865.7631836,22.02,8945961984
Malawi,AF,1994,791.5501099,21.28,7996238848
Malawi,AF,1995,906.8790283,20.63,9062586368
Malawi,AF,1996,972.8214111,20.14,9927493632
Malawi,AF,1997,1005.852112,19.7,10535372800
Malawi,AF,1998,986.0286865,19.13,10605721600
Malawi,AF,1999,989.8358765,18.34,10931503104
Malawi,AF,2000,967.0872192,17.26,10965810176
Malawi,AF,2001,899.2305298,15.9,10477105152
Malawi,AF,2002,886.1978149,14.43,10619106304
Malawi,AF,2003,905.7954712,13.05,11173209088
Malawi,AF,2004,922.7612915,11.88,11727015936
